id,region,name,rating,address,phone,food_type,price,parking,hour,img_url_1,img_url_2,img_url_3
826,동대문구,King수제만두,4.5,서울특별시 동대문구 한빛로 3,02-926-0288,딤섬 / 만두,만원 미만,주차공간없음,10:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/333500/465017_1596542599031_34420?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/333500/1614656_1640065959056_15219?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/333500/1614656_1640065959056_15218?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
827,동대문구,육전식당,4.4,서울특별시 동대문구 난계로30길 16,02-2253-6373,고기 요리,만원-2만원,무료주차 가능,11:00 - 23:00,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/575388_1467602071629255.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/40934/1949819_1640787198329_33802?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/40934/1949819_1640787198329_33803?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
828,동대문구,나정순할매쭈꾸미,4.4,서울특별시 동대문구 무학로 144,02-928-0231,해산물 요리,만원-2만원,주차공간없음,10:30 - 22:20,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/386979_1457364308337965.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/673960_1638887755243033.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/673960_1638887756086235.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
829,동대문구,촨커,4.4,서울특별시 동대문구 이문로9길 105,02-963-3688,기타 중식,만원-2만원,주차공간없음,"월-토: 11:30 - 23:00
일: 11:30 - 21:00","https://mp-seoul-image-production-s3.mangoplate.com/361790/90579_1592030214382_29431?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/361790/1614656_1632743434674_28475?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/361790/1614656_1632743434674_28476?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
830,동대문구,연어이야기,4.4,서울특별시 동대문구 고산자로 528-1,02-957-0110,회 / 스시,만원-2만원,주차공간없음,월-토: 16:00 - 24:00,"https://mp-seoul-image-production-s3.mangoplate.com/1205446_1617260358470763.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1074584_1621624888566116.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/858554_1620521320222370.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
831,동대문구,회기왕족발보쌈,4.3,서울특별시 동대문구 회기로 158,02-966-4955,고기 요리,만원-2만원,주차공간없음,10:30 - 01:00,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/377896_1460272681185071.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/57242_1639924043584743.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1515134_1600502365622626.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
832,동대문구,홍릉각,4.3,서울특별시 동대문구 약령시로 90,02-969-7787,정통 중식 / 일반 중식,만원 미만,주차공간없음,12:00 - 17:00,"https://mp-seoul-image-production-s3.mangoplate.com/112555_1493650633818767.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/722502_1636979770187790.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/722502_1636979770784631.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
833,동대문구,즐거운맛돈까스,4.3,서울특별시 동대문구 왕산로 15-1 2F,02-997-9789,까스 요리,만원-2만원,주차공간없음,"화-토: 11:30 - 20:00
일: 11:30 - 15:00","https://mp-seoul-image-production-s3.mangoplate.com/362624/1066821_1614496446902_31326?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1277193_1637557554352786.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1277193_1637557555653836.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
834,동대문구,스시카야논데,4.3,서울특별시 동대문구 장한로27길 46 1F,02-6082-2080,회 / 스시,3만원-4만원,주차공간없음,17:30 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/599881_1474768982641236.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/100849/1440124_1640435618601_11343?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/100849/1440124_1640435618601_11344?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
835,동대문구,골목길빵공작소,4.3,서울특별시 동대문구 답십리로60길 112 1F,02-2249-0095,베이커리,만원 미만,주차공간없음,11:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/112555_1590046158256974.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/349657/1199807_1634052413186_41207?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/349657/1199807_1634052413187_41206?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
836,동대문구,비나,4.3,서울특별시 동대문구 안암로24길 4,02-926-5860,인도 음식,만원 미만,주차공간없음,11:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/277947_1459788361233504.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/41545/259007_1636952795230_18971?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/41545/259007_1636952795230_18970?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
837,동대문구,남원통닭,4.3,서울특별시 동대문구 제기동 635-1,02-968-9841,닭 / 오리 요리,만원-2만원,주차공간없음,10:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/444664_1606583385220721.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1846447_1637744891185242.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1846447_1637744892200915.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
838,동대문구,영화장,4.2,서울특별시 동대문구 휘경로 3-8,02-967-9595,정통 중식 / 일반 중식,만원 미만,주차공간없음,11:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/520773_1512990197506815.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/42197/191512_1473253453471_32027?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/556649_1640515147671189.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
839,동대문구,커피그라운즈,4.2,서울특별시 동대문구 답십리로48길 57,02-478-8470,카페 / 디저트,만원 미만,주차공간없음,16:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/112555_1516631902135653.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/342106/1013171_1617182960934_5636?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/342106/1013171_1617182960934_5637?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
840,동대문구,이문동커피집,4.2,서울특별시 동대문구 이문로25길 34,010-8281-0281,카페 / 디저트,만원 미만,주차공간없음,"월-금: 09:30 - 19:00
토-일: 12:00 - 18:00","https://mp-seoul-image-production-s3.mangoplate.com/191512_1504516862502213.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/332231/1423683_1640327713945_10408?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/332231/1423683_1640327713945_10407?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
841,동대문구,포레스티,4.2,서울특별시 동대문구 이문로9나길 32,070-7529-6789,브런치 / 버거 / 샌드위치,만원 미만,주차공간없음,10:30 - 17:00,"https://mp-seoul-image-production-s3.mangoplate.com/764893_1493380842420573.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/59110_1618924182381933.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1921264_1618717713006466.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
842,동대문구,컴플리트커피,4.1,서울특별시 동대문구 이문로9나길 6-14,070-8873-0419,카페 / 디저트,만원 미만,주차공간없음,"월-금: 08:00 - 23:00
토-일: 10:00 - 23:00","https://mp-seoul-image-production-s3.mangoplate.com/273290/191512_1477637754561_34902?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1033439_1636263752354749.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/848311_1623301879022351.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
843,동대문구,백정스테이크바,4.1,서울특별시 동대문구 망우로 122-10,010-7134-7964,스테이크 / 바베큐,2만원-3만원,유료주차 가능,12:00 - 22:30,"https://mp-seoul-image-production-s3.mangoplate.com/437887/1779026_1620561736633_3372?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/437887/1779026_1620561736633_3373?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/437887/1779026_1620561736633_3374?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
844,동대문구,답십리별미,4.1,서울특별시 동대문구 답십리로48길 98,02-2248-1419,한정식 / 백반 / 정통 한식,만원 미만,주차공간없음,11:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/401789/894765_1569344644369?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2105364_1636768732188498.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1009984_1627550036990727.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
845,동대문구,와가리피순대,4.1,서울특별시 동대문구 왕산로9길 22,02-927-5477,탕 / 찌개 / 전골,만원-2만원,무료주차 가능,09:30 - 22:30,"https://mp-seoul-image-production-s3.mangoplate.com/17865/468284_1478233701758_3152?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/795419_1640142887507560.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/858554_1620117225326644.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
846,동대문구,감초식당,4.1,서울특별시 동대문구 약령서길 28 1F,02-962-4570,고기 요리,만원-2만원,주차공간없음,11:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/249861/627837_1477641729328_6532?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1515134_1623837795540587.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1515134_1623837796752634.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
847,동대문구,미뇽,4.1,서울특별시 동대문구 제기로2길 4 2F,070-4300-0425,브런치 / 버거 / 샌드위치,만원-2만원,주차공간없음,"월-금: 10:00 - 21:00
토-일: 10:00 - 17:00","https://mp-seoul-image-production-s3.mangoplate.com/555683_1589185224295170.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2049734_1634905461100359.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/938914_1633849534312870.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
848,동대문구,이상한떡볶이집,4.1,서울특별시 동대문구 휘경로2가길 6,02-966-3987,기타 양식,만원 미만,주차공간없음,11:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/719597_1568519815848414.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/502465_1639314188272097.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/502465_1639314190836068.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
849,동대문구,홍도야빈대떡,4.1,서울특별시 동대문구 제기로 11-1 1F,02-953-1092,한정식 / 백반 / 정통 한식,만원 미만,주차공간없음,16:00 - 24:00,"https://mp-seoul-image-production-s3.mangoplate.com/313740_1593269284073996.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/web/resources/kssf5eveeva_xlmy.jpg?fit=around|*:*&crop=*:*;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/330109/1004983_1632578920121_10384?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
850,동대문구,사골마라탕,4.1,서울특별시 동대문구 이문로9나길 6-13,02-966-8126,기타 중식,만원-2만원,주차공간없음,11:30 - 21:30,"https://mp-seoul-image-production-s3.mangoplate.com/1074584_1562164350294875.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1708619_1635147438119036.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2050161_1632923732916246.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
851,동대문구,오관스시,4,서울특별시 동대문구 회기로 121,070-8225-6369,회 / 스시,만원-2만원,주차공간없음,11:30 - 20:30,"https://mp-seoul-image-production-s3.mangoplate.com/272327/691781_1544774259571_10087?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2038850_1631842336738088.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2038850_1631842337814399.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
